,Unnamed: 0,code,filename,causal_event,sentence_nb,causal_type,avg_strength,agreement_score,text,batch_code,label
136,151.0,POS,CassKieraTheEliteYA.txt,he ’d broken up with me before my name was even drawn for the Selection_he wasn’t technically my boyfriend anymore,1,IRAC,3.0,4,"He was n’t technically my boyfriend anymore — he ’d broken up with me before my name was even drawn for the Selection — but when he showed up at the palace as one of the guards , all the feelings I ’d been trying to let go of flooded my heart .",test1,1.0
137,152.0,POS,EverettPercivalPercivalEverettPW.txt,"You see I have this one finger that works , a shutter finger_so I want a camera",1,IRAC,2.75,4,"You see I have this one finger that works , a shutter finger , and so I want a camera , he said to me .",test1,1.0
138,153.0,POS,GardnerLisaAloneBS.txt,"We have n’t had contact with anyone inside the residence yet_which , frankly , does n’t make me happy .",1,IRAC,2.75,4,"We have n’t had contact with anyone inside the residence yet , which , frankly , does n’t make me happy .",test1,1.0
140,155.0,POS,HunterC.C.AwakeatDawnYA.txt,Hoping to wash away the start of tears_she shoved the almost empty glass into the hands of the person beside her,1,IRAC,3.0,4,"Blinking , hoping to wash away the start of tears , she shoved the almost empty glass into the hands of the person beside her .",test1,1.0
141,156.0,POS,HunterC.C.AwakeatDawnYA.txt,No longer caring about showing respect_ she took off at a dead run ,2,IRAC,2.5,4,"No longer caring about showing respect , she took off at a dead run .",test1,1.0
142,157.0,POS,LarssonStiegTheGirlWhoPlayedWithFireBS.txt,"He knew the penalties for aggravated rape , exploitation of a person in a subordinate position , abuse and aggravated abuse_he reckoned he would get at least six years in prison",1,IRAC,2.25,4,"He knew the penalties for aggravated rape , exploitation of a person in a subordinate position , abuse and aggravated abuse ; he reckoned he would get at least six years in prison .",test1,1.0
144,159.0,POS,RothPhilipEverymanPW.txt,"the entire drawerful probably worth no more than ten bucks , but to his budding artist 's eye_that backroom watch drawer was a treasure chest",1,IRAC,2.0,4,"A hundred , two hundred trade-in watches , the entire drawerful probably worth no more than ten bucks , but to his budding artist 's eye , that backroom watch drawer was a treasure chest .",test1,1.0
145,160.0,POS,SteohensJohnTheEmeraldAtlasMG.txt,She ’d fallen asleep against the window _ her forehead was cold .,3,IRAC,2.5,4,"She ’d fallen asleep against the window , and her forehead was cold .",test1,1.0
146,161.0,POS,TheRockyIslandandOt.txt,I looked closer at its shores_I saw that they were covered with children at play,1,IRAC,2.75,4,"It was a sad , dreary-looking island at the first view , and I thought that no one could dwell in it ; but as I looked closer at its shores , I saw that they were covered with children at play .",test1,1.0
147,162.0,POS,TheRockyIslandandOt.txt,Some watching the waves as they ran up and fell back again on that shore_the children were all busy,3,IRAC,2.5,4,"I saw no grown people among them ; but the children were all busy -- some picking up shells ; some playing with the bright-coloured berries of a prickly dwarf-plant which grew upon those sands ; some watching the waves as they ran up and then fell back again on that shore ; some running after the sea-birds , which ran with quick light feet along the wet sand , and ever flew off , skimming just along the wave-top , and uttering a quick sharp note as the children came close upon them : -- so some sported in one way , and some in another , but all were busily at play .",test1,1.0
148,163.0,POS,WalterJessBeautifulRuinsBS.txt,"there were beaches in Monterosso al Mare and in the Riviera towns to the north , where the town ’s fishermen sold the bulk of their catches_But a beach was something the fishermen could at least understand",2,IRAC,3.0,4,"But a beach was something the fishermen could at least understand ; after all , there were beaches in Monterosso al Mare and in the Riviera towns to the north , where the town ’s fishermen sold the bulk of their catches .",test1,1.0
149,164.0,POS,WellsDanRuinsYA.txt,Samm bristled again_at the oddness of trying to communicate without the link,3,IRAC,2.5,4,"Her voice sounded tinny and distant through the radio , and Samm bristled again at the oddness of trying to communicate without the link .",test1,1.0
150,165.0,POS,AFlatIronforaFarthin.txt,Mrs. Cadman from the village was of the party_and neither cakes nor conversation flagged,1,IRAC,2.0,1,"My nurse was out for the evening , but Mrs. Cadman from the village was of the party , and neither cakes nor conversation flagged .",test2,1.0
151,166.0,POS,BaldacciDavidOneSummerBS.txt,Lizzie raced past her youngest son_was by Jack ’s side in an instant ,1,IRAC,3.0,1,Lizzie raced past her youngest son and was by Jack ’s side in an instant .,test2,1.0
152,167.0,POS,BulawayoNoVioletWeNeedPW.txt,I don't like grinding the bull guava seeds_sometimes swallow them whole even though I know what will happen later when I’m squatting,1,IRAC,3.0,1,"I bite into a sweet guava ; I do n’t like grinding the bull guava seeds , because they are tough and it takes a long time to do , so I grind them just slightly , sometimes swallow them whole even though I know what will happen later when I ’m squatting .",test2,1.0
153,170.0,POS,DesaiAnitaTheArtistofDisappearancePW.txt,"cowbell ringing faintly and intermittently downhill , then more clearly_ as the beat drew closer",1,IRAC,3.0,1,"It was what he had always done in the evenings when he returned to the house , to listen for the sound of a cowbell ringing faintly and intermittently downhill , then more clearly and metallically as the beast drew closer .",test2,1.0
154,171.0,POS,DesaiAnitaTheArtistofDisappearancePW.txt,hunger quickening their pace_They were the first to arrive,3,IRAC,3.0,1,"They were the first to arrive at the homestead below , hunger quickening their pace and dancing approach .",test2,1.0
155,173.0,POS,Dreamland.txt,They remained long enough_wake in Larry 's heart a great longing for more,3,IRAC,2.0,1,"They remained long enough to wake in Larry 's heart a great longing for more , and then they would disappear and he would be all the lonelier for the lack of them .",test2,1.0
156,175.0,POS,FourWindsFarm.txt,""""""""" as if they were dusting the moon 's face , """""""" said Gratian to himself_ laughing softly at this new fancy . ",2,IRAC,3.0,1,"He undressed , not quickly as his mother had told him , I fear , standing at the curtainless window and staring out , up rather , where the clouds were still fussing about """""""" as if they were dusting the moon 's face , """""""" said Gratian to himself , laughing softly at this new fancy .",test2,1.0
157,176.0,POS,GunpowderTreasonandP.txt, not having entered for the races _He therefore officiated as referee or judge on this occasion ,3,IRAC,3.0,1,"He therefore officiated as referee or judge on this occasion , not having entered for the races .",test2,1.0
158,178.0,POS,LastWordsAFinalColl.txt,"to try to prevent the extermination of rare wild flowers , as well as of garden treasures_in July 1884 , it was suggested that a """""""" Parkinson Society """""""" should be formed",2,IRAC,2.0,1,"These she answered in the _ Correspondence _ columns of the Magazine , and in July 1884 , it was suggested that a """""""" Parkinson Society """""""" should be formed , whose objects were """""""" to search out and cultivate old garden flowers which have become scarce ; to exchange seeds and plants ; to plant waste places with hardy flowers ; to circulate books on gardening amongst the Members ; """""""" and further , """""""" to try to prevent the extermination of rare wild flowers , as well as of garden treasures . """"""""",test2,1.0
159,179.0,POS,LastWordsAFinalColl.txt,"to search out and cultivate old garden flowers which have become scarce_in July 1884 , it was suggested that a """""""" Parkinson Society """""""" should be formed",2,IRAC,2.0,1,"These she answered in the _ Correspondence _ columns of the Magazine , and in July 1884 , it was suggested that a """""""" Parkinson Society """""""" should be formed , whose objects were """""""" to search out and cultivate old garden flowers which have become scarce ; to exchange seeds and plants ; to plant waste places with hardy flowers ; to circulate books on gardening amongst the Members ; """""""" and further , """""""" to try to prevent the extermination of rare wild flowers , as well as of garden treasures . """"""""",test2,1.0
160,180.0,POS,LastWordsAFinalColl.txt,"to circulate books on gardening amongst the Members_in July 1884 , it was suggested that a """""""" Parkinson Society """""""" should be formed",2,IRAC,2.0,1,"These she answered in the _ Correspondence _ columns of the Magazine , and in July 1884 , it was suggested that a """""""" Parkinson Society """""""" should be formed , whose objects were """""""" to search out and cultivate old garden flowers which have become scarce ; to exchange seeds and plants ; to plant waste places with hardy flowers ; to circulate books on gardening amongst the Members ; """""""" and further , """""""" to try to prevent the extermination of rare wild flowers , as well as of garden treasures . """"""""",test2,1.0
